Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUN,19,Schram City,6,24,580080.79,530313.47,49767.32,189145,139377.71,49767.29,14930.36,12441.96,2488.4
JUN,19,Scott County,1,4,57844.8,55034.56,2810.24,19546,16735.31,2810.69,843.21,702.67,140.54
JUN,19,Seneca,9,43,1123043.76,1034951.15,88092.61,379520,291369.53,88150.47,26445.66,22038.07,4407.59
JUN,19,Sesser,6,26,728781.8,669780.16,59001.64,239387,180386.17,59000.83,17700.35,14750.3,2950.05
JUN,19,Shabbona,2,8,287394.05,265798.62,21595.43,86781,65185.67,21595.33,6478.78,5398.99,1079.79
JUN,19,Shannon,1,3,119402.46,107422.63,11979.83,41655,29675.17,11979.83,3594.03,2995.02,599.01
JUN,19,Shawneetown,1,5,215507.42,203658.86,11848.56,55524,43675.1,11848.9,3554.69,2962.24,592.45
JUN,19,Sheffield,2,5,94328.17,86130.7,8197.47,31503,23305.5,8197.5,2459.32,2049.43,409.89
JUN,19,Shelbyville,8,37,1835141.8,1688372.65,146769.15,540471,393701.83,146769.17,44031.05,36692.54,7338.51
JUN,19,Sheldon,2,8,183557.28,167889.84,15667.44,57289,41621.37,15667.63,4700.39,3916.99,783.4
JUN,19,Sheridan,3,13,455131.05,414424.43,40706.62,155613,114906.08,40706.92,12212.25,10176.88,2035.37
JUN,19,Sherman,5,22,1172793.06,1094002.05,78791.01,376030,297237.24,78792.76,23637.91,19698.25,3939.66
JUN,19,Sherrard,2,7,107227.46,99103.16,8124.3,35863,27738.3,8124.7,2437.44,2031.2,406.24
JUN,19,Shiloh,5,25,2238877.76,2060167.97,178709.79,687075,508521.31,178553.69,53566.46,44638.72,8927.74
JUN,19,Shipman,2,8,119097.36,108542.27,10555.09,35627,25071.91,10555.09,3166.53,2638.78,527.75
JUN,19,Shorewood,5,24,760981.52,701129.71,59851.81,276168,216316.16,59851.84,17955.88,14963.25,2992.63
JUN,19,Sibley,1,3,68403.53,63670.25,4733.28,22798,18064.7,4733.3,1420.01,1183.35,236.66
JUN,19,Sidell,1,4,89995.14,82514.63,7480.51,25517,18036.3,7480.7,2244.26,1870.21,374.05
JUN,19,Sidney,1,4,154595.03,139934.31,14660.72,51243,36582.28,14660.72,4398.26,3665.21,733.05
JUN,19,Sigel,1,5,178559.84,161910.72,16649.12,55269,38619.62,16649.38,4994.88,4162.4,832.48
