Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
TAZEWELL COUNTY,2019,12,"62,937","60,228","2,709",4.3
UNION COUNTY,2019,13,"64,182","61,347","2,835",4.4
UNION COUNTY,2019,1,"7,453","6,805",648,8.7
UNION COUNTY,2019,2,"7,561","6,990",571,7.6
UNION COUNTY,2019,3,"7,537","6,996",541,7.2
UNION COUNTY,2019,4,"7,490","7,128",362,4.8
UNION COUNTY,2019,5,"7,527","7,167",360,4.8
UNION COUNTY,2019,6,"7,420","7,043",377,5.1
UNION COUNTY,2019,7,"7,457","7,062",395,5.3
UNION COUNTY,2019,8,"7,385","7,016",369,5
UNION COUNTY,2019,9,"7,547","7,208",339,4.5
UNION COUNTY,2019,10,"7,584","7,254",330,4.4
UNION COUNTY,2019,11,"7,498","7,134",364,4.9
UNION COUNTY,2019,12,"7,478","7,041",437,5.8
VERMILION COUNTY,2019,13,"7,494","7,070",424,5.7
VERMILION COUNTY,2019,1,"33,114","30,938","2,176",6.6
VERMILION COUNTY,2019,2,"33,311","31,352","1,959",5.9
VERMILION COUNTY,2019,3,"33,329","31,431","1,898",5.7
VERMILION COUNTY,2019,4,"33,138","31,698","1,440",4.3
VERMILION COUNTY,2019,5,"33,026","31,630","1,396",4.2
VERMILION COUNTY,2019,6,"33,223","31,639","1,584",4.8
VERMILION COUNTY,2019,7,"33,538","31,719","1,819",5.4
VERMILION COUNTY,2019,8,"33,052","31,224","1,828",5.5
VERMILION COUNTY,2019,9,"33,300","31,719","1,581",4.7
VERMILION COUNTY,2019,10,"33,480","31,909","1,571",4.7
VERMILION COUNTY,2019,11,"33,357","31,792","1,565",4.7
