Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
LASALLE COUNTY,2017,5,"55,980","53,239","2,741",4.9
LASALLE COUNTY,2017,6,"56,287","53,284","3,003",5.3
LASALLE COUNTY,2017,7,"56,563","53,493","3,070",5.4
LASALLE COUNTY,2017,8,"56,091","53,018","3,073",5.5
LASALLE COUNTY,2017,9,"55,947","53,254","2,693",4.8
LASALLE COUNTY,2017,10,"56,029","53,427","2,602",4.6
LASALLE COUNTY,2017,11,"55,969","53,258","2,711",4.8
LASALLE COUNTY,2017,12,"56,097","52,950","3,147",5.6
LASALLE COUNTY,2017,13,"56,199","53,039","3,160",5.6
LAWRENCE COUNTY,2017,1,"6,171","5,669",502,8.1
LAWRENCE COUNTY,2017,2,"6,161","5,697",464,7.5
LAWRENCE COUNTY,2017,3,"6,162","5,777",385,6.2
LAWRENCE COUNTY,2017,4,"6,140","5,812",328,5.3
LAWRENCE COUNTY,2017,5,"6,121","5,798",323,5.3
LAWRENCE COUNTY,2017,6,"6,101","5,743",358,5.9
LAWRENCE COUNTY,2017,7,"6,039","5,674",365,6
LAWRENCE COUNTY,2017,8,"6,022","5,636",386,6.4
LAWRENCE COUNTY,2017,9,"5,996","5,671",325,5.4
LAWRENCE COUNTY,2017,10,"5,963","5,656",307,5.1
LAWRENCE COUNTY,2017,11,"5,938","5,610",328,5.5
LAWRENCE COUNTY,2017,12,"5,990","5,630",360,6
LAWRENCE COUNTY,2017,13,"6,067","5,698",369,6.1
LEE COUNTY,2017,1,"17,806","16,758","1,048",5.9
LEE COUNTY,2017,2,"17,644","16,716",928,5.3
LEE COUNTY,2017,3,"17,588","16,769",819,4.7
LEE COUNTY,2017,4,"17,971","17,282",689,3.8
LEE COUNTY,2017,5,"17,864","17,123",741,4.1
LEE COUNTY,2017,6,"17,876","17,103",773,4.3
LEE COUNTY,2017,7,"18,088","17,297",791,4.4
LEE COUNTY,2017,8,"17,845","17,075",770,4.3
LEE COUNTY,2017,9,"17,945","17,284",661,3.7
LEE COUNTY,2017,10,"17,890","17,234",656,3.7
LEE COUNTY,2017,11,"17,714","17,025",689,3.9
LEE COUNTY,2017,12,"17,634","16,840",794,4.5
LEE COUNTY,2017,13,"17,822","17,042",780,4.4
LIVINGSTON COUNTY,2017,1,"16,396","15,358","1,038",6.3
LIVINGSTON COUNTY,2017,2,"16,283","15,363",920,5.7
LIVINGSTON COUNTY,2017,3,"16,479","15,635",844,5.1
LIVINGSTON COUNTY,2017,4,"16,849","16,181",668,4
LIVINGSTON COUNTY,2017,5,"16,788","16,124",664,4
LIVINGSTON COUNTY,2017,6,"16,990","16,255",735,4.3
LIVINGSTON COUNTY,2017,7,"16,883","16,136",747,4.4
LIVINGSTON COUNTY,2017,8,"16,835","16,065",770,4.6
LIVINGSTON COUNTY,2017,9,"16,772","16,125",647,3.9
LIVINGSTON COUNTY,2017,10,"16,757","16,109",648,3.9
LIVINGSTON COUNTY,2017,11,"16,659","16,004",655,3.9
LIVINGSTON COUNTY,2017,12,"16,336","15,680",656,4
LIVINGSTON COUNTY,2017,13,"16,669","15,920",749,4.5
LOGAN COUNTY,2017,1,"12,815","12,052",763,6
LOGAN COUNTY,2017,2,"12,840","12,127",713,5.6
LOGAN COUNTY,2017,3,"12,837","12,220",617,4.8
LOGAN COUNTY,2017,4,"12,972","12,457",515,4
LOGAN COUNTY,2017,5,"12,896","12,376",520,4
LOGAN COUNTY,2017,6,"12,887","12,281",606,4.7
LOGAN COUNTY,2017,7,"12,848","12,233",615,4.8
LOGAN COUNTY,2017,8,"12,846","12,236",610,4.7
LOGAN COUNTY,2017,9,"12,998","12,464",534,4.1
LOGAN COUNTY,2017,10,"12,909","12,374",535,4.1
LOGAN COUNTY,2017,11,"12,783","12,248",535,4.2
LOGAN COUNTY,2017,12,"12,764","12,191",573,4.5
LOGAN COUNTY,2017,13,"12,867","12,272",595,4.6
MCDONOUGH COUNTY,2017,1,"13,714","12,827",887,6.5
MCDONOUGH COUNTY,2017,2,"13,891","13,118",773,5.6
MCDONOUGH COUNTY,2017,3,"13,896","13,180",716,5.2
MCDONOUGH COUNTY,2017,4,"13,899","13,339",560,4
MCDONOUGH COUNTY,2017,5,"13,807","13,235",572,4.1
MCDONOUGH COUNTY,2017,6,"12,553","11,804",749,6
MCDONOUGH COUNTY,2017,7,"12,336","11,552",784,6.4
MCDONOUGH COUNTY,2017,8,"12,738","12,045",693,5.4
MCDONOUGH COUNTY,2017,9,"14,005","13,418",587,4.2
MCDONOUGH COUNTY,2017,10,"13,837","13,203",634,4.6
MCDONOUGH COUNTY,2017,11,"13,946","13,315",631,4.5
MCDONOUGH COUNTY,2017,12,"13,705","13,102",603,4.4
MCDONOUGH COUNTY,2017,13,"13,527","12,845",682,5
MCHENRY COUNTY,2017,1,"166,579","157,240","9,339",5.6
MCHENRY COUNTY,2017,2,"166,996","158,341","8,655",5.2
MCHENRY COUNTY,2017,3,"167,303","159,917","7,386",4.4
MCHENRY COUNTY,2017,4,"166,215","159,234","6,981",4.2
MCHENRY COUNTY,2017,5,"166,356","159,877","6,479",3.9
MCHENRY COUNTY,2017,6,"169,748","161,937","7,811",4.6
MCHENRY COUNTY,2017,7,"169,083","161,550","7,533",4.5
MCHENRY COUNTY,2017,8,"167,492","159,775","7,717",4.6
MCHENRY COUNTY,2017,9,"166,405","159,787","6,618",4
MCHENRY COUNTY,2017,10,"165,975","159,347","6,628",4
MCHENRY COUNTY,2017,11,"166,155","159,685","6,470",3.9
MCHENRY COUNTY,2017,12,"165,287","158,701","6,586",4
MCHENRY COUNTY,2017,13,"166,966","159,616","7,350",4.4
MCLEAN COUNTY,2017,1,"88,030","83,278","4,752",5.4
MCLEAN COUNTY,2017,2,"89,961","85,689","4,272",4.7
MCLEAN COUNTY,2017,3,"89,684","85,786","3,898",4.3
MCLEAN COUNTY,2017,4,"90,882","87,646","3,236",3.6
MCLEAN COUNTY,2017,5,"89,310","86,048","3,262",3.7
MCLEAN COUNTY,2017,6,"87,851","84,086","3,765",4.3
MCLEAN COUNTY,2017,7,"89,239","85,357","3,882",4.4
MCLEAN COUNTY,2017,8,"88,734","84,907","3,827",4.3
MCLEAN COUNTY,2017,9,"90,119","86,810","3,309",3.7
MCLEAN COUNTY,2017,10,"89,805","86,399","3,406",3.8
MCLEAN COUNTY,2017,11,"89,742","86,357","3,385",3.8
MCLEAN COUNTY,2017,12,"88,626","85,224","3,402",3.8
MCLEAN COUNTY,2017,13,"89,332","85,632","3,700",4.1
MACON COUNTY,2017,1,"49,902","46,438","3,464",6.9
MACON COUNTY,2017,2,"49,647","46,523","3,124",6.3
MACON COUNTY,2017,3,"49,629","46,815","2,814",5.7
MACON COUNTY,2017,4,"49,513","47,121","2,392",4.8
MACON COUNTY,2017,5,"49,308","46,966","2,342",4.7
MACON COUNTY,2017,6,"49,698","46,926","2,772",5.6
MACON COUNTY,2017,7,"50,085","47,214","2,871",5.7
MACON COUNTY,2017,8,"49,863","46,849","3,014",6
MACON COUNTY,2017,9,"49,789","47,195","2,594",5.2
MACON COUNTY,2017,10,"49,560","47,049","2,511",5.1
MACON COUNTY,2017,11,"49,430","46,869","2,561",5.2
MACON COUNTY,2017,12,"48,918","46,245","2,673",5.5
MACON COUNTY,2017,13,"49,612","46,851","2,761",5.6
MACOUPIN COUNTY,2017,1,"22,949","21,424","1,525",6.6
MACOUPIN COUNTY,2017,2,"22,875","21,555","1,320",5.8
MACOUPIN COUNTY,2017,3,"22,889","21,740","1,149",5
MACOUPIN COUNTY,2017,4,"23,043","22,070",973,4.2
MACOUPIN COUNTY,2017,5,"22,961","22,012",949,4.1
MACOUPIN COUNTY,2017,6,"23,214","22,150","1,064",4.6
MACOUPIN COUNTY,2017,7,"23,205","22,077","1,128",4.9
MACOUPIN COUNTY,2017,8,"23,027","21,879","1,148",5
MACOUPIN COUNTY,2017,9,"23,026","21,961","1,065",4.6
MACOUPIN COUNTY,2017,10,"22,911","21,892","1,019",4.4
MACOUPIN COUNTY,2017,11,"22,943","21,861","1,082",4.7
MACOUPIN COUNTY,2017,12,"22,774","21,654","1,120",4.9
MACOUPIN COUNTY,2017,13,"22,985","21,856","1,129",4.9
MADISON COUNTY,2017,1,"133,842","125,876","7,966",6
MADISON COUNTY,2017,2,"134,160","127,085","7,075",5.3
MADISON COUNTY,2017,3,"133,596","127,193","6,403",4.8
MADISON COUNTY,2017,4,"134,220","128,478","5,742",4.3
MADISON COUNTY,2017,5,"133,271","127,615","5,656",4.2
MADISON COUNTY,2017,6,"134,623","128,122","6,501",4.8
MADISON COUNTY,2017,7,"135,238","128,518","6,720",5
MADISON COUNTY,2017,8,"134,238","127,423","6,815",5.1
MADISON COUNTY,2017,9,"134,498","128,388","6,110",4.5
MADISON COUNTY,2017,10,"133,959","128,063","5,896",4.4
MADISON COUNTY,2017,11,"134,137","128,229","5,908",4.4
MADISON COUNTY,2017,12,"133,519","127,701","5,818",4.4
MADISON COUNTY,2017,13,"134,108","127,724","6,384",4.8
MARION COUNTY,2017,1,"17,689","16,469","1,220",6.9
MARION COUNTY,2017,2,"17,613","16,535","1,078",6.1
MARION COUNTY,2017,3,"17,576","16,595",981,5.6
MARION COUNTY,2017,4,"17,775","16,929",846,4.8
MARION COUNTY,2017,5,"17,637","16,804",833,4.7
MARION COUNTY,2017,6,"17,828","16,908",920,5.2
MARION COUNTY,2017,7,"17,848","16,888",960,5.4
MARION COUNTY,2017,8,"17,677","16,715",962,5.4
MARION COUNTY,2017,9,"17,729","16,878",851,4.8
MARION COUNTY,2017,10,"17,633","16,816",817,4.6
MARION COUNTY,2017,11,"17,642","16,807",835,4.7
MARION COUNTY,2017,12,"17,590","16,721",869,4.9
MARION COUNTY,2017,13,"17,686","16,755",931,5.3
MARSHALL COUNTY,2017,1,"5,419","4,988",431,8
MARSHALL COUNTY,2017,2,"5,344","4,966",378,7.1
MARSHALL COUNTY,2017,3,"5,428","5,087",341,6.3
MARSHALL COUNTY,2017,4,"5,500","5,216",284,5.2
MARSHALL COUNTY,2017,5,"5,506","5,249",257,4.7
MARSHALL COUNTY,2017,6,"5,560","5,296",264,4.7
MARSHALL COUNTY,2017,7,"5,536","5,265",271,4.9
MARSHALL COUNTY,2017,8,"5,530","5,246",284,5.1
MARSHALL COUNTY,2017,9,"5,463","5,212",251,4.6
MARSHALL COUNTY,2017,10,"5,427","5,185",242,4.5
MARSHALL COUNTY,2017,11,"5,413","5,156",257,4.7
MARSHALL COUNTY,2017,12,"5,367","5,083",284,5.3
MARSHALL COUNTY,2017,13,"5,457","5,162",295,5.4
MASON COUNTY,2017,1,"6,355","5,833",522,8.2
MASON COUNTY,2017,2,"6,276","5,810",466,7.4
MASON COUNTY,2017,3,"6,366","5,957",409,6.4
MASON COUNTY,2017,4,"6,490","6,144",346,5.3
MASON COUNTY,2017,5,"6,492","6,167",325,5
MASON COUNTY,2017,6,"6,584","6,184",400,6.1
MASON COUNTY,2017,7,"6,537","6,132",405,6.2
MASON COUNTY,2017,8,"6,536","6,110",426,6.5
MASON COUNTY,2017,9,"6,518","6,149",369,5.7
MASON COUNTY,2017,10,"6,436","6,108",328,5.1
MASON COUNTY,2017,11,"6,293","5,959",334,5.3
MASON COUNTY,2017,12,"6,222","5,856",366,5.9
MASON COUNTY,2017,13,"6,425","6,034",391,6.1
MASSAC COUNTY,2017,1,"5,890","5,418",472,8
MASSAC COUNTY,2017,2,"5,879","5,459",420,7.1
MASSAC COUNTY,2017,3,"5,860","5,494",366,6.2
MASSAC COUNTY,2017,4,"5,877","5,537",340,5.8
MASSAC COUNTY,2017,5,"5,868","5,526",342,5.8
MASSAC COUNTY,2017,6,"5,926","5,515",411,6.9
MASSAC COUNTY,2017,7,"5,934","5,500",434,7.3
MASSAC COUNTY,2017,8,"5,883","5,446",437,7.4
MASSAC COUNTY,2017,9,"5,812","5,461",351,6
MASSAC COUNTY,2017,10,"5,752","5,438",314,5.5
MASSAC COUNTY,2017,11,"5,784","5,446",338,5.8
MASSAC COUNTY,2017,12,"5,725","5,382",343,6
MASSAC COUNTY,2017,13,"5,850","5,469",381,6.5
MENARD COUNTY,2017,1,"6,560","6,151",409,6.2
MENARD COUNTY,2017,2,"6,516","6,173",343,5.3
MENARD COUNTY,2017,3,"6,578","6,278",300,4.6
MENARD COUNTY,2017,4,"6,553","6,318",235,3.6
MENARD COUNTY,2017,5,"6,523","6,298",225,3.4
MENARD COUNTY,2017,6,"6,607","6,365",242,3.7
MENARD COUNTY,2017,7,"6,567","6,312",255,3.9
MENARD COUNTY,2017,8,"6,602","6,342",260,3.9
MENARD COUNTY,2017,9,"6,501","6,255",246,3.8
MENARD COUNTY,2017,10,"6,487","6,239",248,3.8
MENARD COUNTY,2017,11,"6,517","6,254",263,4
MENARD COUNTY,2017,12,"6,483","6,196",287,4.4
MENARD COUNTY,2017,13,"6,541","6,265",276,4.2
MERCER COUNTY,2017,1,"8,118","7,441",677,8.3
MERCER COUNTY,2017,2,"8,010","7,425",585,7.3
MERCER COUNTY,2017,3,"8,059","7,572",487,6
MERCER COUNTY,2017,4,"8,104","7,742",362,4.5
MERCER COUNTY,2017,5,"8,116","7,789",327,4
MERCER COUNTY,2017,6,"8,234","7,875",359,4.4
MERCER COUNTY,2017,7,"8,216","7,848",368,4.5
MERCER COUNTY,2017,8,"8,117","7,744",373,4.6
MERCER COUNTY,2017,9,"8,054","7,696",358,4.4
MERCER COUNTY,2017,10,"7,972","7,624",348,4.4
MERCER COUNTY,2017,11,"7,945","7,610",335,4.2
MERCER COUNTY,2017,12,"7,898","7,499",399,5.1
MERCER COUNTY,2017,13,"8,070","7,655",415,5.1
MONROE COUNTY,2017,1,"18,361","17,580",781,4.3
MONROE COUNTY,2017,2,"18,400","17,732",668,3.6
MONROE COUNTY,2017,3,"18,386","17,775",611,3.3
MONROE COUNTY,2017,4,"18,527","17,980",547,3
MONROE COUNTY,2017,5,"18,432","17,867",565,3.1
MONROE COUNTY,2017,6,"18,587","17,948",639,3.4
MONROE COUNTY,2017,7,"18,620","17,979",641,3.4
MONROE COUNTY,2017,8,"18,502","17,820",682,3.7
MONROE COUNTY,2017,9,"18,545","17,943",602,3.2
MONROE COUNTY,2017,10,"18,481","17,896",585,3.2
MONROE COUNTY,2017,11,"18,507","17,911",596,3.2
MONROE COUNTY,2017,12,"18,383","17,812",571,3.1
MONROE COUNTY,2017,13,"18,478","17,854",624,3.4
MONTGOMERY COUNTY,2017,1,"11,955","10,952","1,003",8.4
MONTGOMERY COUNTY,2017,2,"11,850","11,002",848,7.2
MONTGOMERY COUNTY,2017,3,"11,967","11,244",723,6
MONTGOMERY COUNTY,2017,4,"12,019","11,446",573,4.8
MONTGOMERY COUNTY,2017,5,"12,046","11,471",575,4.8
MONTGOMERY COUNTY,2017,6,"12,169","11,535",634,5.2
MONTGOMERY COUNTY,2017,7,"12,075","11,421",654,5.4
MONTGOMERY COUNTY,2017,8,"12,028","11,346",682,5.7
MONTGOMERY COUNTY,2017,9,"11,929","11,302",627,5.3
MONTGOMERY COUNTY,2017,10,"11,778","11,167",611,5.2
MONTGOMERY COUNTY,2017,11,"11,790","11,152",638,5.4
MONTGOMERY COUNTY,2017,12,"11,649","10,990",659,5.7
MONTGOMERY COUNTY,2017,13,"11,938","11,252",686,5.7
MORGAN COUNTY,2017,1,"16,574","15,592",982,5.9
MORGAN COUNTY,2017,2,"16,498","15,652",846,5.1
MORGAN COUNTY,2017,3,"16,649","15,908",741,4.5
MORGAN COUNTY,2017,4,"16,631","16,020",611,3.7
MORGAN COUNTY,2017,5,"16,545","15,935",610,3.7
MORGAN COUNTY,2017,6,"16,430","15,730",700,4.3
MORGAN COUNTY,2017,7,"16,349","15,614",735,4.5
MORGAN COUNTY,2017,8,"16,256","15,507",749,4.6
MORGAN COUNTY,2017,9,"16,422","15,750",672,4.1
MORGAN COUNTY,2017,10,"16,374","15,706",668,4.1
MORGAN COUNTY,2017,11,"16,355","15,682",673,4.1
MORGAN COUNTY,2017,12,"16,170","15,479",691,4.3
MORGAN COUNTY,2017,13,"16,438","15,715",723,4.4
MOULTRIE COUNTY,2017,1,"7,297","6,926",371,5.1
MOULTRIE COUNTY,2017,2,"7,246","6,920",326,4.5
MOULTRIE COUNTY,2017,3,"7,288","6,995",293,4
MOULTRIE COUNTY,2017,4,"7,382","7,127",255,3.5
MOULTRIE COUNTY,2017,5,"7,404","7,150",254,3.4
MOULTRIE COUNTY,2017,6,"7,424","7,142",282,3.8
MOULTRIE COUNTY,2017,7,"7,386","7,100",286,3.9
MOULTRIE COUNTY,2017,8,"7,292","6,991",301,4.1
MOULTRIE COUNTY,2017,9,"7,327","7,067",260,3.5
MOULTRIE COUNTY,2017,10,"7,390","7,124",266,3.6
MOULTRIE COUNTY,2017,11,"7,311","7,045",266,3.6
MOULTRIE COUNTY,2017,12,"7,258","6,987",271,3.7
MOULTRIE COUNTY,2017,13,"7,334","7,048",286,3.9
OGLE COUNTY,2017,1,"25,228","23,269","1,959",7.8
OGLE COUNTY,2017,2,"25,366","23,668","1,698",6.7
OGLE COUNTY,2017,3,"25,733","24,232","1,501",5.8
OGLE COUNTY,2017,4,"25,316","24,092","1,224",4.8
OGLE COUNTY,2017,5,"25,346","24,215","1,131",4.5
OGLE COUNTY,2017,6,"25,836","24,644","1,192",4.6
OGLE COUNTY,2017,7,"25,569","24,340","1,229",4.8
OGLE COUNTY,2017,8,"25,195","23,956","1,239",4.9
OGLE COUNTY,2017,9,"25,344","24,253","1,091",4.3
OGLE COUNTY,2017,10,"25,426","24,350","1,076",4.2
OGLE COUNTY,2017,11,"25,373","24,261","1,112",4.4
OGLE COUNTY,2017,12,"25,037","23,828","1,209",4.8
OGLE COUNTY,2017,13,"25,397","24,092","1,305",5.1
PEORIA COUNTY,2017,1,"85,997","79,172","6,825",7.9
PEORIA COUNTY,2017,2,"85,350","79,318","6,032",7.1
PEORIA COUNTY,2017,3,"85,573","80,054","5,519",6.4
PEORIA COUNTY,2017,4,"86,080","81,403","4,677",5.4
PEORIA COUNTY,2017,5,"85,828","81,229","4,599",5.4
PEORIA COUNTY,2017,6,"86,530","81,591","4,939",5.7
PEORIA COUNTY,2017,7,"87,262","82,180","5,082",5.8
PEORIA COUNTY,2017,8,"87,136","81,965","5,171",5.9
PEORIA COUNTY,2017,9,"86,550","81,985","4,565",5.3
PEORIA COUNTY,2017,10,"86,086","81,656","4,430",5.1
PEORIA COUNTY,2017,11,"86,057","81,650","4,407",5.1
PEORIA COUNTY,2017,12,"85,941","81,268","4,673",5.4
PEORIA COUNTY,2017,13,"86,200","81,123","5,077",5.9
PERRY COUNTY,2017,1,"8,566","7,858",708,8.3
PERRY COUNTY,2017,2,"8,520","7,934",586,6.9
PERRY COUNTY,2017,3,"8,478","7,972",506,6
PERRY COUNTY,2017,4,"8,449","8,004",445,5.3
PERRY COUNTY,2017,5,"8,367","7,912",455,5.4
PERRY COUNTY,2017,6,"8,244","7,752",492,6
PERRY COUNTY,2017,7,"8,394","7,863",531,6.3
PERRY COUNTY,2017,8,"8,341","7,827",514,6.2
PERRY COUNTY,2017,9,"8,327","7,874",453,5.4
PERRY COUNTY,2017,10,"8,393","7,955",438,5.2
PERRY COUNTY,2017,11,"8,405","7,944",461,5.5
PERRY COUNTY,2017,12,"8,355","7,882",473,5.7
PERRY COUNTY,2017,13,"8,403","7,898",505,6
PIATT COUNTY,2017,1,"8,228","7,755",473,5.7
PIATT COUNTY,2017,2,"8,612","8,180",432,5
PIATT COUNTY,2017,3,"8,662","8,270",392,4.5
PIATT COUNTY,2017,4,"8,791","8,493",298,3.4
PIATT COUNTY,2017,5,"8,648","8,358",290,3.4
PIATT COUNTY,2017,6,"8,320","7,991",329,4
PIATT COUNTY,2017,7,"8,328","7,997",331,4
PIATT COUNTY,2017,8,"8,169","7,814",355,4.3
PIATT COUNTY,2017,9,"8,698","8,392",306,3.5
PIATT COUNTY,2017,10,"8,728","8,417",311,3.6
PIATT COUNTY,2017,11,"8,687","8,372",315,3.6
PIATT COUNTY,2017,12,"8,572","8,238",334,3.9
PIATT COUNTY,2017,13,"8,537","8,190",347,4.1
PIKE COUNTY,2017,1,"7,137","6,650",487,6.8
PIKE COUNTY,2017,2,"7,074","6,653",421,6
PIKE COUNTY,2017,3,"7,218","6,866",352,4.9
PIKE COUNTY,2017,4,"7,340","7,048",292,4
PIKE COUNTY,2017,5,"7,346","7,071",275,3.7
PIKE COUNTY,2017,6,"7,483","7,190",293,3.9
PIKE COUNTY,2017,7,"7,419","7,113",306,4.1
PIKE COUNTY,2017,8,"7,369","7,050",319,4.3
PIKE COUNTY,2017,9,"7,300","7,016",284,3.9
PIKE COUNTY,2017,10,"7,365","7,070",295,4
PIKE COUNTY,2017,11,"7,254","6,952",302,4.2
PIKE COUNTY,2017,12,"7,188","6,864",324,4.5
PIKE COUNTY,2017,13,"7,291","6,962",329,4.5
POPE COUNTY,2017,1,"1,783","1,633",150,8.4
POPE COUNTY,2017,2,"1,772","1,642",130,7.3
POPE COUNTY,2017,3,"1,788","1,676",112,6.3
POPE COUNTY,2017,4,"1,814","1,714",100,5.5
POPE COUNTY,2017,5,"1,815","1,702",113,6.2
POPE COUNTY,2017,6,"1,802","1,682",120,6.7
POPE COUNTY,2017,7,"1,768","1,655",113,6.4
POPE COUNTY,2017,8,"1,755","1,636",119,6.8
POPE COUNTY,2017,9,"1,754","1,654",100,5.7
POPE COUNTY,2017,10,"1,754","1,660",94,5.4
POPE COUNTY,2017,11,"1,783","1,692",91,5.1
POPE COUNTY,2017,12,"1,767","1,662",105,5.9
POPE COUNTY,2017,13,"1,779","1,667",112,6.3
PULASKI COUNTY,2017,1,"2,033","1,829",204,10
PULASKI COUNTY,2017,2,"2,044","1,861",183,9
PULASKI COUNTY,2017,3,"2,060","1,891",169,8.2
PULASKI COUNTY,2017,4,"2,108","1,947",161,7.6
PULASKI COUNTY,2017,5,"2,093","1,937",156,7.5
PULASKI COUNTY,2017,6,"2,149","1,981",168,7.8
PULASKI COUNTY,2017,7,"2,152","1,984",168,7.8
PULASKI COUNTY,2017,8,"2,196","2,017",179,8.2
PULASKI COUNTY,2017,9,"2,187","2,028",159,7.3
PULASKI COUNTY,2017,10,"2,199","2,050",149,6.8
PULASKI COUNTY,2017,11,"2,183","2,021",162,7.4
PULASKI COUNTY,2017,12,"2,094","1,923",171,8.2
PULASKI COUNTY,2017,13,"2,125","1,956",169,8
PUTNAM COUNTY,2017,1,"2,982","2,775",207,6.9
PUTNAM COUNTY,2017,2,"2,982","2,796",186,6.2
PUTNAM COUNTY,2017,3,"2,996","2,828",168,5.6
PUTNAM COUNTY,2017,4,"3,014","2,878",136,4.5
PUTNAM COUNTY,2017,5,"2,988","2,866",122,4.1
PUTNAM COUNTY,2017,6,"3,031","2,896",135,4.5
PUTNAM COUNTY,2017,7,"3,053","2,912",141,4.6
PUTNAM COUNTY,2017,8,"3,033","2,884",149,4.9
PUTNAM COUNTY,2017,9,"3,014","2,882",132,4.4
PUTNAM COUNTY,2017,10,"3,004","2,880",124,4.1
PUTNAM COUNTY,2017,11,"2,988","2,856",132,4.4
PUTNAM COUNTY,2017,12,"2,974","2,821",153,5.1
PUTNAM COUNTY,2017,13,"3,005","2,856",149,5
RANDOLPH COUNTY,2017,1,"14,218","13,407",811,5.7
RANDOLPH COUNTY,2017,2,"14,216","13,511",705,5
RANDOLPH COUNTY,2017,3,"14,301","13,673",628,4.4
RANDOLPH COUNTY,2017,4,"14,361","13,830",531,3.7
RANDOLPH COUNTY,2017,5,"14,210","13,656",554,3.9
RANDOLPH COUNTY,2017,6,"14,223","13,589",634,4.5
RANDOLPH COUNTY,2017,7,"14,225","13,549",676,4.8
RANDOLPH COUNTY,2017,8,"14,412","13,736",676,4.7
RANDOLPH COUNTY,2017,9,"14,057","13,465",592,4.2
RANDOLPH COUNTY,2017,10,"14,074","13,522",552,3.9
RANDOLPH COUNTY,2017,11,"14,020","13,433",587,4.2
RANDOLPH COUNTY,2017,12,"13,913","13,308",605,4.3
RANDOLPH COUNTY,2017,13,"14,186","13,557",629,4.4
RICHLAND COUNTY,2017,1,"7,530","7,053",477,6.3
RICHLAND COUNTY,2017,2,"7,537","7,107",430,5.7
RICHLAND COUNTY,2017,3,"7,597","7,219",378,5
RICHLAND COUNTY,2017,4,"7,562","7,256",306,4
RICHLAND COUNTY,2017,5,"7,557","7,239",318,4.2
RICHLAND COUNTY,2017,6,"7,630","7,284",346,4.5
RICHLAND COUNTY,2017,7,"7,741","7,370",371,4.8
RICHLAND COUNTY,2017,8,"7,545","7,163",382,5.1
RICHLAND COUNTY,2017,9,"7,539","7,197",342,4.5
RICHLAND COUNTY,2017,10,"7,493","7,161",332,4.4
RICHLAND COUNTY,2017,11,"7,494","7,156",338,4.5
RICHLAND COUNTY,2017,12,"7,379","7,051",328,4.4
RICHLAND COUNTY,2017,13,"7,550","7,188",362,4.8
ROCK ISLAND COUNTY,2017,1,"71,231","66,297","4,934",6.9
ROCK ISLAND COUNTY,2017,2,"70,998","66,587","4,411",6.2
ROCK ISLAND COUNTY,2017,3,"70,873","66,968","3,905",5.5
ROCK ISLAND COUNTY,2017,4,"70,932","67,786","3,146",4.4
ROCK ISLAND COUNTY,2017,5,"70,978","67,802","3,176",4.5
ROCK ISLAND COUNTY,2017,6,"71,694","68,263","3,431",4.8
ROCK ISLAND COUNTY,2017,7,"72,338","68,851","3,487",4.8
ROCK ISLAND COUNTY,2017,8,"71,670","68,030","3,640",5.1
ROCK ISLAND COUNTY,2017,9,"71,602","68,029","3,573",5
ROCK ISLAND COUNTY,2017,10,"70,929","67,421","3,508",4.9
ROCK ISLAND COUNTY,2017,11,"70,857","67,634","3,223",4.5
ROCK ISLAND COUNTY,2017,12,"70,830","67,370","3,460",4.9
ROCK ISLAND COUNTY,2017,13,"71,245","67,587","3,658",5.1
ST. CLAIR COUNTY,2017,1,"126,057","118,312","7,745",6.1
ST. CLAIR COUNTY,2017,2,"126,303","119,488","6,815",5.4
ST. CLAIR COUNTY,2017,3,"125,807","119,529","6,278",5
ST. CLAIR COUNTY,2017,4,"126,141","120,660","5,481",4.3
ST. CLAIR COUNTY,2017,5,"125,441","119,846","5,595",4.5
ST. CLAIR COUNTY,2017,6,"126,800","120,298","6,502",5.1
ST. CLAIR COUNTY,2017,7,"127,550","120,725","6,825",5.4
ST. CLAIR COUNTY,2017,8,"126,739","119,719","7,020",5.5
ST. CLAIR COUNTY,2017,9,"126,857","120,656","6,201",4.9
ST. CLAIR COUNTY,2017,10,"126,446","120,345","6,101",4.8
ST. CLAIR COUNTY,2017,11,"126,604","120,521","6,083",4.8
ST. CLAIR COUNTY,2017,12,"126,198","120,099","6,099",4.8
ST. CLAIR COUNTY,2017,13,"126,412","120,017","6,395",5.1
SALINE COUNTY,2017,1,"9,817","9,017",800,8.1
SALINE COUNTY,2017,2,"9,842","9,159",683,6.9
SALINE COUNTY,2017,3,"9,837","9,228",609,6.2
SALINE COUNTY,2017,4,"9,883","9,348",535,5.4
SALINE COUNTY,2017,5,"9,774","9,190",584,6
SALINE COUNTY,2017,6,"9,701","9,078",623,6.4
SALINE COUNTY,2017,7,"9,708","9,069",639,6.6
SALINE COUNTY,2017,8,"9,697","9,008",689,7.1
SALINE COUNTY,2017,9,"9,746","9,118",628,6.4
SALINE COUNTY,2017,10,"9,768","9,174",594,6.1
SALINE COUNTY,2017,11,"9,769","9,172",597,6.1
SALINE COUNTY,2017,12,"9,732","9,119",613,6.3
SALINE COUNTY,2017,13,"9,773","9,140",633,6.5
SANGAMON COUNTY,2017,1,"102,193","96,405","5,788",5.7
SANGAMON COUNTY,2017,2,"102,235","96,994","5,241",5.1
