Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
May,18,Colona,4,18,679046.08,623099.27,55946.81,221138,165191.87,55946.13,16784.02,13986.69,2797.33
May,18,Columbia,8,32,1748457.76,1602494.3,145963.46,540356,394350.5,146005.5,43801.95,36501.66,7300.29
May,18,Compton,1,3,157374.26,147869.36,9504.9,43229,33724.1,9504.9,2851.48,2376.23,475.25
May,18,Cooksville,1,5,223686.89,206602.23,17084.66,71915,54830.34,17084.66,5125.47,4271.23,854.24
May,18,Cordova,2,9,385926.59,354037.3,31889.29,107096,75206.66,31889.34,9566.93,7972.44,1594.49
May,18,Coulterville,4,20,1303096.33,1200396.26,102700.07,401072,298367.84,102704.16,30811.4,25676.16,5135.24
May,18,Country Club Hills,5,23,946777.8,863136.57,83641.23,348593,264951.48,83641.52,25092.7,20910.6,4182.1
May,18,Countryside,19,82,6323112.57,5849454.4,473658.17,1924721,1451061.43,473659.57,142098.4,118415.34,23683.06
May,18,Crainville,2,10,246590.37,219547.73,27042.64,95351,68308.48,27042.52,8112.85,6760.71,1352.14
May,18,Crawford County,1,5,87032.18,79576.37,7455.81,24133,16677.19,7455.81,2236.79,1864,372.79
May,18,Creal Springs,1,3,39186.07,35582.7,3603.37,11087,7483.63,3603.37,1081.02,900.85,180.17
May,18,Crescent City,1,5,125775.98,119317.73,6458.25,43089,36630.75,6458.25,1937.62,1614.68,322.94
May,18,Crest Hill,15,62,3149366.02,2892920.7,256445.32,958845,702399.71,256445.29,76933.99,64111.67,12822.32
May,18,Crestwood,27,133,9624571.74,8853727.28,770844.46,3077312,2306457.73,770854.27,231257.66,192714.73,38542.93
May,18,Crete,12,58,2899729.35,2639220.06,260509.29,951435,690927.38,260507.62,78152.92,65127.45,13025.47
May,18,Creve Coeur,10,43,1892145.19,1758585.82,133559.37,610100,476540.5,133559.5,40068.1,33390.09,6678.01
May,18,Crystal Lake,15,43,2382212.65,2170603.12,211609.53,854281,642671.44,211609.56,63483.31,52902.78,10580.53
May,18,Cuba,3,14,373374.77,342879.93,30494.84,112079,81584.07,30494.93,9148.52,7623.77,1524.75
May,18,Cullom,1,5,74782.46,69728.09,5054.37,23846,18791.63,5054.37,1516.35,1263.63,252.72
May,18,Cumberland County,2,8,134781.91,120465.08,14316.83,48674,34357.68,14316.32,4294.97,3579.14,715.83
May,18,Curran,1,5,153226.31,141965.76,11260.55,42066,30805.38,11260.62,3378.17,2815.14,563.03
May,18,Cypress,1,4,72423.23,65317.18,7106.05,17481,10375.04,7105.96,2131.8,1776.5,355.3
May,18,Dallas City,2,10,183966.28,169668.09,14298.19,49169,34870.72,14298.28,4289.56,3574.63,714.93
May,18,Dalton City,2,8,270496.04,248136.98,22359.06,99485,77125.94,22359.06,6707.86,5589.88,1117.98
May,18,Damiansville,1,4,82388.98,74168.01,8220.97,29239,21017.89,8221.11,2466.41,2055.34,411.07
May,18,Danvers,1,3,190176.18,178951.25,11224.93,47819,36594.07,11224.93,3367.51,2806.26,561.25
May,18,Danville,24,109,5614270.21,5132157.25,482112.96,1750344,1268348.96,481995.04,144599.94,120500,24099.94
May,18,Darien,8,38,3910375.21,3580937.19,329438.02,1171907,842468.88,329438.12,98831.82,82359.86,16471.96
May,18,Davis,2,8,257010.97,235135.05,21875.92,78837,56961.19,21875.81,6562.81,5469.01,1093.8
May,18,Davis Junction,3,15,619154.21,563999.41,55154.8,195934,140779.37,55154.63,16546.61,13788.85,2757.76
May,18,Dawson,1,4,224176.64,208173.31,16003.33,79895,63891.66,16003.34,4801.01,4000.84,800.17
May,18,De Witt,2,10,476228.88,445172.39,31056.49,248364,217307.51,31056.49,9317.04,7764.2,1552.84
May,18,Decatur,81,391,28448708.65,26030283.27,2418425.38,9372004,6953174.31,2418829.69,725653.14,604711,120942.14
May,18,Deer Creek,2,7,295304.53,274987.2,20317.33,79900,59582.67,20317.33,6095.25,5079.39,1015.86
May,18,Deer Grove,1,2,13206.77,11393,1813.77,4812,2998.23,1813.77,544.15,453.46,90.69
May,18,DeKalb,20,90,4813832.96,4436426.67,377406.29,1473492,1096086.03,377405.97,113222.56,94352.16,18870.4
May,18,Delavan,2,8,152761.11,138330.46,14430.65,54904,40473.35,14430.65,4329.31,3607.76,721.55
May,18,Depue,4,15,363023.88,331306.98,31716.9,109911,78194.43,31716.57,9515.08,7929.23,1585.85
May,18,Diamond,5,23,1421179.94,1312657.38,108522.56,426558,318073.03,108484.97,32545.61,27121.34,5424.27
May,18,Dieterich,2,7,194507.09,180548.3,13958.79,58561,44602.16,13958.84,4187.68,3489.74,697.94
May,18,Divernon,4,20,948195.49,871813.69,76381.8,279412,203030.9,76381.1,22914.43,19095.36,3819.07
May,18,Dixmoor,2,9,452736.18,411676.77,41059.41,143578,102518.24,41059.76,12318.03,10265.04,2052.99
May,18,Dixon,26,117,5544561.11,5086049.78,458511.33,1749516,1291163.59,458352.41,137507.13,114589.3,22917.83
May,18,Dolton,13,57,3764309.58,3446992.31,317317.27,1329386,1012055.57,317330.43,95199.65,79333.06,15866.59
May,18,Dongola,1,4,175584.78,163202.99,12381.79,45891,33509.3,12381.7,3714.55,3095.46,619.09
May,18,Donnellson,1,4,211197.83,194034.76,17163.07,60842,43678.93,17163.07,5148.96,4290.8,858.16
May,18,Douglas County,4,16,354892.85,323548.92,31343.93,114298,82955.08,31342.92,9403.03,7835.86,1567.17
May,18,Dowell,1,5,240946.51,222137.28,18809.23,76470,57660.82,18809.18,5642.8,4702.33,940.47
